,trial_index,arm_name,trial_status,generation_method,AUC@1,AUC@10,AUC@11,AUC@12,AUC@13,AUC@14,AUC@15,AUC@16,AUC@17,AUC@18,AUC@19,AUC@2,AUC@20,AUC@21,AUC@22,AUC@23,AUC@24,AUC@25,AUC@26,AUC@27,AUC@28,AUC@29,AUC@3,AUC@30,AUC@31,AUC@32,AUC@33,AUC@34,AUC@35,AUC@36,AUC@37,AUC@38,AUC@39,AUC@4,AUC@40,AUC@5,AUC@6,AUC@7,AUC@8,AUC@9,Weighted_AUC,Weighted_F1,layers,lr,batch_size,aggregation,hid
20,20,20_0,COMPLETED,BoTorch,0.5,0.5473289597000938,0.5388703791845153,0.5393463430112644,0.5441059812787562,0.5446570972886763,0.5500240500240501,0.5510662177328844,0.5530703864037196,0.5565175565175564,0.5573192239858906,0.5348008700217506,0.5828924162257495,0.571969696969697,0.570196647324307,0.5789985415653864,0.5746928746928746,0.5757525083612042,0.5737458193979933,0.571416561580496,0.5672814207650274,0.5704744557203573,0.5380634515862898,0.5677655677655679,0.5702885205647636,0.5668430335097001,0.5540740740740742,0.5528703703703703,0.5511111111111111,0.5485185185185185,0.5425925925925926,0.5307302231237322,0.5355340622371741,0.5459386484662117,0.5336417157275022,0.540886249428963,0.5514233241505968,0.537686509767728,0.5450660450660452,0.5493395493395493,0.5528560523419792,0.8303662407860657,3,0.0006247940057084586,64,max,128
7,7,7_0,COMPLETED,Sobol,0.43557338933473333,0.5676351140268666,0.570125337141044,0.5706806282722513,0.5725051562747898,0.5732057416267943,0.5771204104537438,0.5780824114157447,0.5793650793650793,0.57996632996633,0.581329164662498,0.44048601215030375,0.5812890812890812,0.5822856221792391,0.5799484203739523,0.5802949278885107,0.5792792792792794,0.5846153846153845,0.5831103678929765,0.5815889029003782,0.5774419398907104,0.5821840575938937,0.5257631440786019,0.5795395081109367,0.5814259405419627,0.5799823633156966,0.5693518518518519,0.5681481481481482,0.5677777777777778,0.5673148148148149,0.5618908382066277,0.5510141987829614,0.5560344827586208,0.5603390084752118,0.5549831791421364,0.5596543322673975,0.5624808692990511,0.5644516228272574,0.5665889665889666,0.5675990675990676,0.5641952157906488,0.8530405877913012,2,0.0020555726219821735,16,sum,128
2,2,2_0,COMPLETED,Sobol,0.4410485262131554,0.5679475164011246,0.5694510550531493,0.570918610185626,0.5728224654926225,0.573604465709729,0.5776014109347443,0.578723745390412,0.5804072470739138,0.5815696649029982,0.5830928330928331,0.4411235280882022,0.5836139169472501,0.5830915538362347,0.5815602836879432,0.5816723383568303,0.5803849303849304,0.5857023411371238,0.5836956521739131,0.5829340058848257,0.5786372950819672,0.5825743776563448,0.5609390234755869,0.580368044653759,0.5820398140840131,0.5802469135802469,0.5697222222222222,0.5687037037037037,0.5678703703703705,0.5671296296296297,0.5612085769980507,0.5508113590263691,0.5562447434819177,0.5610515262881574,0.5555613961312027,0.5595401248667581,0.5634374043464951,0.563759421627442,0.5678321678321678,0.568065268065268,0.5658667974623172,0.7850175467755945,3,0.029596803379450407,16,sum,128
4,4,4_0,COMPLETED,Sobol,0.440936023400585,0.566932208684786,0.5688561002697128,0.570601300967793,0.5728224654926226,0.573006379585327,0.5771204104537438,0.5776815776815777,0.5792047458714125,0.5800464967131633,0.5801667468334135,0.5587264681617041,0.5789642456309123,0.5776112185686654,0.5768052869116699,0.5772565224436882,0.576044226044226,0.5813545150501672,0.579598662207358,0.57843631778058,0.5746243169398907,0.5794084482609072,0.5601890047251182,0.5770102912960056,0.5794089274752259,0.5781305114638448,0.567962962962963,0.5674074074074074,0.5669444444444445,0.5658333333333334,0.5611111111111111,0.5502028397565922,0.5556139613120269,0.5609015225380635,0.5547729184188394,0.5591594335312928,0.5619069482705846,0.5629903091832026,0.5666666666666667,0.5672882672882673,0.5671231932240117,0.8303662407860657,2,0.05285635217614035,32,mean,128
13,13,13_0,COMPLETED,BoTorch,0.5,0.5720868478600438,0.574646993495161,0.5751229573219102,0.5771854672378233,0.5775917065390751,0.5813692480359147,0.5830527497194165,0.5834535834535834,0.5832130832130832,0.5827320827320827,0.44123603090077257,0.579685746352413,0.5786589297227596,0.5776918117343649,0.5781883001134338,0.576904176904177,0.5823578595317725,0.5810200668896321,0.5797393862967634,0.5747950819672131,0.5795819238442189,0.5670891772294309,0.5774463631606489,0.5791458388143472,0.577336860670194,0.5683333333333334,0.5671296296296297,0.5665740740740741,0.5662962962962963,0.5605263157894737,0.5498985801217039,0.5551934398654331,0.5698267456686417,0.5543523969722456,0.5665067763057712,0.5673018059381696,0.567220427626519,0.5701631701631702,0.5703185703185704,0.5678981150251416,0.851274225160471,3,0.1,16,sum,128
1,1,1_0,COMPLETED,Sobol,0.5,0.5577944392377382,0.5556084404251944,0.5618752974773916,0.5663176265270505,0.5689792663476874,0.5737534070867404,0.5752765752765752,0.5774410774410774,0.5854577521244189,0.5881834215167548,0.551113777844446,0.6061407728074395,0.5981624758220504,0.5905061250805932,0.5949602981688542,0.5936117936117936,0.5952341137123746,0.5918060200668895,0.587641866330391,0.5782103825136612,0.5808829907190564,0.5537763444086102,0.5784929356357928,0.5785319652722967,0.5744268077601411,0.5633333333333334,0.5615740740740741,0.5606481481481482,0.5574074074074075,0.5526315789473684,0.5415821501014199,0.5485702270815812,0.5470261756543914,0.5477291841883936,0.5476625552002437,0.5570860116314662,0.5551453622519613,0.5606060606060608,0.5639471639471639,0.5682115864953478,0.8303662407860657,3,0.0007508428155332961,64,max,128
8,8,8_0,COMPLETED,BoTorch,0.558726468161704,0.5685723211496407,0.5707599555767096,0.5724258289703316,0.5742900206250992,0.5747208931419459,0.5786435786435786,0.5798460798460798,0.5810485810485809,0.5821709155042487,0.5832130832130832,0.558726468161704,0.5827320827320828,0.5811573178594455,0.5795454545454545,0.5801328795981202,0.5785421785421785,0.5839464882943144,0.5826923076923077,0.5815889029003782,0.576844262295082,0.5811432040940238,0.5597764944123603,0.5790162218733648,0.5810751556607912,0.5790123456790125,0.5686111111111111,0.5678703703703704,0.5672222222222223,0.5660648148148149,0.5607212475633528,0.5499999999999999,0.5557716568544996,0.5612765319132977,0.5545100925147182,0.559616263133851,0.5629400061218244,0.5640286109829258,0.5676379176379176,0.5688811188811189,0.5717058588332421,0.8076918937808301,2,0.01714649776110358,16,sum,128
3,3,3_0,COMPLETED,Sobol,0.5,0.5623242736644799,0.5560050769474854,0.5478343645882912,0.5402982706647628,0.5413078149920255,0.5392015392015392,0.5351130351130351,0.532387365720699,0.5251723585056918,0.5280583613916947,0.49189979749493745,0.5315856982523649,0.5511766602192134,0.5660058027079303,0.5760816723383568,0.5864045864045864,0.5974080267558528,0.6040969899665551,0.6104245481294661,0.6174863387978142,0.6256396912134617,0.5333758343958599,0.6290772719344149,0.6357099009032711,0.6425925925925926,0.634074074074074,0.6384259259259261,0.6422222222222224,0.6451388888888889,0.6455165692007797,0.6434077079107505,0.6518082422203533,0.5442886072151804,0.6576955424726662,0.5505938784833256,0.5647765534129171,0.557683433317951,0.5637917637917638,0.5641802641802641,0.5783991264639111,0.8528437798456184,2,0.00014041306205462534,64,max,128
11,11,11_0,COMPLETED,BoTorch,0.5,0.5907528897219619,0.5896398540377598,0.5853561795970172,0.5834523242900207,0.5811802232854864,0.58008658008658,0.5784030784030784,0.5776014109347442,0.5761584094917428,0.5735129068462401,0.5951773794344858,0.5778419111752445,0.5839780786589297,0.5903449387491941,0.5950413223140495,0.6005733005733006,0.6088628762541806,0.6122909698996656,0.6156368221941992,0.6173155737704917,0.624512099921936,0.5935648391209781,0.6256759113901972,0.6314127861089187,0.6360670194003527,0.6268518518518519,0.628425925925926,0.6296296296296297,0.6310185185185186,0.630409356725146,0.6258620689655172,0.6312026913372581,0.5949148728718219,0.6329899074852818,0.5925841327851378,0.5981022344658709,0.5959083217966467,0.5954156954156955,0.5937839937839938,0.5999544915375398,0.8472663084561745,3,0.0001,16,max,128
9,9,9_0,COMPLETED,BoTorch,0.5,0.5994220556076226,0.598683166745994,0.6034428050134857,0.6085990798032682,0.6082934609250399,0.6144781144781144,0.6146384479717812,0.6143177809844476,0.6211319544652878,0.6435786435786435,0.5801020025500637,0.6617764951098284,0.6462765957446808,0.6390232108317215,0.6395235780262518,0.6323914823914825,0.6344481605351171,0.629180602006689,0.6278268179907525,0.6227800546448088,0.6242518865469685,0.5816395409885247,0.6159079016221873,0.6134789090590195,0.6084656084656084,0.5975925925925926,0.5938888888888889,0.5897222222222223,0.5853703703703703,0.5795321637426901,0.5674442190669371,0.5722245584524811,0.5922148053701342,0.567703952901598,0.591936957514847,0.5989439853076217,0.5956775880633749,0.5956487956487957,0.5998445998445998,0.6054128793688008,0.8530405877913012,3,0.0001,64,max,128
