,trial_index,arm_name,trial_status,generation_method,AUC@1,AUC@10,AUC@11,AUC@12,AUC@13,AUC@14,AUC@15,AUC@16,AUC@17,AUC@18,AUC@19,AUC@2,AUC@20,AUC@21,AUC@22,AUC@23,AUC@24,AUC@25,AUC@26,AUC@27,AUC@28,AUC@29,AUC@3,AUC@30,AUC@31,AUC@32,AUC@33,AUC@34,AUC@35,AUC@36,AUC@37,AUC@38,AUC@39,AUC@4,AUC@40,AUC@5,AUC@6,AUC@7,AUC@8,AUC@9,Weighted_AUC,Weighted_F1,layers,lr,batch_size,aggregation,hid
27,27,27_0,COMPLETED,BoTorch,0.5,0.5181660662988463,0.5114746249601021,0.5133874424330855,0.5036614837444713,0.5060416761661575,0.509798914778168,0.5128220327390453,0.5228885022085397,0.5049399633934817,0.5149077638354247,0.5487916647667684,0.5190037475008289,0.5152356633684434,0.5179552909995437,0.518274784584793,0.5069630290415303,0.5108591184096802,0.5124927156177157,0.5209695146641986,0.5152039402257862,0.515164990651372,0.548839542200538,0.5148565290098231,0.5285154061624651,0.5278375663653322,0.5239943542695836,0.5181027966742253,0.5299834393794125,0.5128152341739578,0.5267748124890982,0.5359709952186441,0.5188397581254724,0.547558250877753,0.5260865852617198,0.5291277187542748,0.5319616068578724,0.5221193744015321,0.5199671697597009,0.5168756554648671,0.5195246493946158,0.16513136994120325,3,0.0010514114408411075,64,max,128
28,28,28_0,COMPLETED,BoTorch,0.5,0.5220464183119785,0.5308011490584105,0.5336737950845835,0.5206693721216543,0.5219939811226117,0.4953809675801377,0.5024782271670238,0.5249727517830851,0.5204066965012984,0.5301754736789481,0.49550864073685646,0.5359428531240895,0.5594318544526014,0.5536757837109774,0.5606713379414828,0.564507136485281,0.5590872947277442,0.563986013986014,0.5588757860985547,0.5554094251189393,0.5626257011471019,0.4953809675801377,0.574869596996578,0.562016806722689,0.5737265030850912,0.5578015256914339,0.5740362811791383,0.5782925128562713,0.5995625321667524,0.6020989592418163,0.5766441847946551,0.5696523053665911,0.49167844603529254,0.5683118435658783,0.4951073822443117,0.5078154210934294,0.5076467101363368,0.5165929506178468,0.515279741005882,0.5339726788020149,0.04356003056558699,2,0.00208895985050738,32,max,128
7,7,7_0,COMPLETED,Sobol,0.40367744288906116,0.40323514659614246,0.402918243582144,0.40340841730883226,0.537440153207788,0.591584971045552,0.5906297022479595,0.5904883498244494,0.5983541120905598,0.595342251780016,0.6002774583812428,0.5944644567051206,0.5972918529532919,0.6062985423981275,0.6045328148421716,0.6158714847078874,0.6180741401526415,0.614485738980121,0.6102636946386947,0.6047773306117725,0.6079766622827536,0.6037546111476073,0.5948657151976654,0.6052028306588259,0.6031932773109243,0.6078705696656623,0.6008670228853716,0.5979969765684052,0.5987862808332607,0.6012609366958311,0.6074771789057503,0.6095595452962224,0.6051209372637943,0.5907163376043044,0.6018913841687302,0.4947859194747162,0.4059687200766039,0.4026218594683325,0.40247366741142676,0.4028817655373672,0.5478470944525567,0.07997523091116256,2,0.0020555726219821735,16,sum,128
19,19,19_0,COMPLETED,BoTorch,0.5965870229355706,0.5928457434681501,0.5961196479868679,0.5963111577219461,0.5959098992294013,0.59573890839451,0.595166659067074,0.5952396151566276,0.6001969520240167,0.5982219006640922,0.600962355646653,0.4226642651953855,0.5979675082635909,0.603697201829982,0.6013773326671157,0.6100452135214468,0.6117677668748142,0.6082904062229905,0.6029793123543123,0.5994595443314135,0.59985612526811,0.5950881803021881,0.40496329396744335,0.5949533207083292,0.5958792405851229,0.5988161859664226,0.5921295829552711,0.5850245653817083,0.5860825416194544,0.5849202264539372,0.5904558404558405,0.5923973275070454,0.5833711262282691,0.4050202909124071,0.5878874562377252,0.40498381286763024,0.40512516529114034,0.40515024394692445,0.5963795540559026,0.595962336418768,0.5627140679806408,0.5549711468380402,3,0.028789487158206287,16,sum,128
8,8,8_0,COMPLETED,BoTorch,0.4028703661483744,0.594735762163148,0.5947380420409466,0.594594409739638,0.5945396926724728,0.5941475536911222,0.5937941726323469,0.5936140622862615,0.6006271870279366,0.5991107107605915,0.6032245163225516,0.5945670512060554,0.6007630635065757,0.6087589105223961,0.6065830635875823,0.6166970457343055,0.6192356774705124,0.6158340535868626,0.6106679778554779,0.6061408655554545,0.6078530888934003,0.6042043559553287,0.595187177967261,0.6052139052238723,0.6046062869592281,0.6078920935571819,0.6014299156500992,0.5964947089947089,0.4223285104157588,0.42398353062274835,0.4201697773126345,0.4174187011177607,0.42713529856387,0.5953969267247275,0.42077960891469557,0.5956271943823811,0.5954493639140942,0.5952213761342392,0.5950139072545712,0.5948634353198669,0.5808055530796497,0.6149525700214122,3,0.022541734108691414,16,sum,128
22,22,22_0,COMPLETED,BoTorch,0.5004331767817245,0.5946058091286307,0.5946149286398249,0.5947426017965438,0.5942022707582874,0.5941293146687338,0.5941156354019425,0.5935844238748803,0.5996233053521234,0.5996832865370425,0.6036744488326751,0.4100177830468287,0.6016798448755689,0.6096366634748378,0.6080929156438053,0.6176823927658366,0.6207565169987115,0.6173344857389801,0.6120884324009324,0.6069259311290895,0.6093756895836459,0.6055182171913689,0.403100633806028,0.6064099582488898,0.6066791160908808,0.6099655617735688,0.6028413482541923,0.5980442176870748,0.5996252070077573,0.6001286670097786,0.6061980347694634,0.6085304455210411,0.6021919879062736,0.5943823811043729,0.6039620869268209,0.5951119419999088,0.5953855273357348,0.5950731840773335,0.5949113127536364,0.5948406365418814,0.5865616178625352,0.5749649545658307,2,0.028210997212187776,64,sum,128
13,13,13_0,COMPLETED,BoTorch,0.5940221604122019,0.5947973188637089,0.5947175231407597,0.5946833249737814,0.5944416579271351,0.5942889061146323,0.5938944872554831,0.5939537640782453,0.6002399755244087,0.5994413193679147,0.6038744188371744,0.40302083808307876,0.6013307144364182,0.6094265347377381,0.6074330342595208,0.6172681327525802,0.6199047229656062,0.6167536732929992,0.6112215909090909,0.6065829814311331,0.608404755810156,0.6047248471372986,0.5955291596370433,0.6060444976023567,0.6053906006847183,0.6087315253264458,0.6021272305675975,0.5973828420256991,0.5989388128649874,0.5987905301080803,0.6045845688702832,0.6070263766188532,0.6004157218442933,0.5958415028954448,0.6028093245666467,0.5956454334047695,0.5954926815922666,0.5952510145456203,0.5951165017555059,0.594963749943003,0.5948873269362143,0.6149525700214122,3,0.02787177401491057,32,sum,128
14,14,14_0,COMPLETED,BoTorch,0.595577037070813,0.5955587980484246,0.5956750718161506,0.5952988919793899,0.5954334047695043,0.5945305731612786,0.594117915279741,0.5942911859924308,0.6018796489282368,0.5980973235077094,0.6017397390391441,0.5956180748711869,0.5983945023258619,0.6053729120119161,0.602227303339054,0.6126491336047722,0.6141868619288333,0.6105652549697494,0.6051573426573427,0.6020998438132702,0.6023982064205202,0.5987467785133156,0.5956727919383521,0.5991893418385993,0.5993464052287582,0.6024393743722198,0.5949944550861981,0.5887660619803478,0.5897106249455243,0.5901698404529079,0.5943514157799873,0.5976061555998861,0.5893990929705215,0.5956727919383521,0.5935872256852532,0.5959258583739911,0.5955086407368565,0.5955268797592449,0.5954379645251014,0.5953376499019652,0.5982891085351821,0.5946552802622503,2,0.027891519308144742,16,sum,128
2,2,2_0,COMPLETED,Sobol,0.5958529022844375,0.5949500706762118,0.5948178377638959,0.5947494414299394,0.5945807304728467,0.5943185445260134,0.5940358396789932,0.5939127262778715,0.6002041226074154,0.5991921650551494,0.6031545268209768,0.5957434681501071,0.6007856690745783,0.6085328226407064,0.6061540049097347,0.6160726967143264,0.6183807860045594,0.61514261019879,0.6099978146853147,0.6050624333727244,0.607058688533272,0.6034160392137047,0.575696502667457,0.6040953741541801,0.6040460628695922,0.6072750753336202,0.60059817857983,0.5959561602418746,0.5967924692756907,0.5972722593926917,0.6026658526658527,0.6050948355023591,0.5984882842025699,0.5958437827732433,0.601122875928614,0.5957092699831289,0.5957548675390999,0.5955496785372304,0.5953513291687565,0.5953285303907712,0.5996621797845982,0.1950870468550961,3,0.029596803379450407,16,sum,128
12,12,12_0,COMPLETED,BoTorch,0.5956363138935753,0.594872554831061,0.5948429164196799,0.5947380420409466,0.5945579316948612,0.5943117048926178,0.5937804933655556,0.59377365373216,0.6004766047765646,0.5992544536333406,0.6033419987001949,0.595688751082942,0.6009313494017059,0.6086711352271519,0.6062626273598228,0.6162531957201023,0.6185945088710477,0.6152981849611063,0.6100670163170162,0.605347536133676,0.6072219819406319,0.6034665723381677,0.5956317541379782,0.6043334773026791,0.6041643323996264,0.6074616157267901,0.600791410424438,0.5960884353741496,0.5969450013074175,0.5973623262995368,0.6028257456828886,0.6053798169785631,0.5987339380196524,0.5957411882723086,0.6011869182819572,0.5956203547489854,0.5953969267247275,0.5951028224887146,0.5949683096986002,0.5949272718982263,0.6002767588731357,0.0999690386389532,3,0.026605864178158675,16,sum,128
