trial_id,prefix_1_mae,prefix_1_n,prefix_2_mae,prefix_2_n,prefix_3_mae,prefix_3_n,prefix_4_mae,prefix_4_n,prefix_5_mae,prefix_5_n,prefix_6_mae,prefix_6_n,prefix_7_mae,prefix_7_n,prefix_8_mae,prefix_8_n,prefix_9_mae,prefix_9_n,prefix_10_mae,prefix_10_n,prefix_11_mae,prefix_11_n,prefix_12_mae,prefix_12_n,prefix_13_mae,prefix_13_n,prefix_14_mae,prefix_14_n,prefix_15_mae,prefix_15_n,prefix_16_mae,prefix_16_n,prefix_17_mae,prefix_17_n,prefix_18_mae,prefix_18_n,prefix_19_mae,prefix_19_n,prefix_20_mae,prefix_20_n
11,0.2665171531394676,266,5.708851273148148,266,6.040356987847222,266,6.309848090277778,265,6.550360243055556,265,6.906252170138889,264,6.9597366898148145,263,7.107029079861111,263,7.445288628472222,262,7.735498408564815,260,7.948013599537037,260,8.541964699074073,260,8.614469039351851,259,9.732105034722222,259,10.95390769675926,259,11.351555989583334,259,11.686631221064815,259,11.859074074074075,259,12.1505078125,259,12.358977141203704,258
12,0.6435422544126157,266,5.823603515625,266,6.231177662037037,266,6.610987413194445,265,6.712567274305556,265,7.024644820601852,264,7.306647858796296,263,7.715936053240741,263,8.098296440972222,262,8.316568287037038,260,8.811709346064815,260,9.338189380787037,260,9.57836154513889,259,11.45978660300926,259,12.611809895833334,259,12.931144386574074,259,13.573722511574074,259,14.190639467592593,259,14.66912181712963,259,14.97133101851852,258
13,0.2300875515407986,266,5.68739113136574,266,6.0121889467592595,266,6.289212962962963,265,6.546135706018519,265,6.915532407407407,264,6.98388599537037,263,7.12892578125,263,7.464928385416667,262,7.735740740740741,260,7.953799913194445,260,8.54199074074074,260,8.605870949074074,259,9.745067997685185,259,10.960950520833334,259,11.374993489583334,259,11.705038339120371,259,11.905889756944445,259,12.222388599537037,259,12.449285300925926,258
14,0.07250274658203125,266,5.561942997685185,266,5.89640697337963,266,6.341918402777778,265,6.639259259259259,265,7.003901909722222,264,7.085358072916667,263,7.265599681712963,263,7.458812210648148,262,7.744518952546296,260,8.08673972800926,260,8.497430555555555,260,8.59294994212963,259,10.06533203125,259,10.975206886574075,259,11.333576388888888,259,11.79800636574074,259,12.221183449074074,259,12.599484953703703,259,12.865316840277778,258
15,0.26487284342447914,266,5.705485387731481,266,5.9728772424768515,266,6.289024884259259,265,6.553877314814815,265,6.918702256944444,264,7.010487557870371,263,7.160463686342593,263,7.4623791956018515,262,7.725928819444444,260,7.975884693287037,260,8.503522858796297,260,8.551089409722222,259,9.808434606481482,259,10.942749565972223,259,11.354087094907408,259,11.736378761574073,259,12.023118489583334,259,12.360912905092592,259,12.604129050925925,258
16,0.5873788791232639,266,5.630225332754629,266,6.05354419849537,266,6.453072193287037,265,6.573799913194445,265,6.899793836805555,264,7.190014467592593,263,7.624689670138889,263,8.020044126157407,262,8.26669777199074,260,8.782390769675926,260,9.364890769675926,260,9.625290798611111,259,11.513307291666667,259,12.718671875,259,13.045208333333333,259,13.715086805555556,259,14.332084780092593,259,14.810859375,259,15.114165219907408,258
17,0.11367233841507524,266,5.626300998263889,266,5.944954788773148,266,6.262623697916666,265,6.512192563657408,265,6.870365306712963,264,6.97005787037037,263,7.158091001157407,263,7.405145399305556,262,7.6579803240740745,260,7.920847077546297,260,8.420048466435185,260,8.483090277777778,259,9.830418836805556,259,10.910709635416667,259,11.30773365162037,259,11.713506944444445,259,12.036827980324073,259,12.376264467592593,259,12.626662326388889,258
18,0.23410029658564815,266,5.795247757523148,266,6.5049609375,266,6.502628761574074,265,6.6428125,265,6.9192578125,264,6.9860199652777775,263,7.161080729166667,263,7.443860677083333,262,7.6683977141203705,260,7.900828269675926,260,8.415093315972221,260,8.445664785879629,259,9.718064236111111,259,10.853266059027778,259,11.242936921296296,259,11.634899450231481,259,11.930733506944444,259,12.280198206018518,259,12.529479166666667,258
19,0.3091746238425926,266,5.484376085069444,266,5.939291811342593,266,6.3565885416666665,265,6.491987123842593,265,6.82656394675926,264,7.124294704861111,263,7.58185546875,263,7.9852879050925925,262,8.260248119212964,260,8.791780960648149,260,9.422116608796296,260,9.70083912037037,259,11.592137586805556,259,12.833823784722222,259,13.162462384259259,259,13.854817708333334,259,14.470821759259259,259,14.948148148148148,259,15.251417824074075,258
20,0.1323385281032986,266,5.425783058449074,266,6.073026620370371,266,6.509124710648148,265,6.66744140625,265,7.014190538194445,264,7.316553819444445,263,7.780462239583334,263,8.184927662037037,262,8.466304976851852,260,9.007972366898148,260,9.642755353009258,260,9.931244936342592,259,11.824291087962964,259,13.070600405092593,259,13.399250578703704,259,14.093835358796296,259,14.708627025462963,259,15.185079571759259,259,15.489116030092593,258
21,0.9376756908275463,266,5.968271484375,266,6.3597605613425925,266,6.733114872685185,265,6.825571469907407,265,7.133918547453704,264,7.413156105324074,263,7.8101208043981485,263,8.18326171875,262,8.378317418981482,260,8.856851128472222,260,9.334679542824073,260,9.557026186342593,259,11.435622106481482,259,12.549117476851851,259,12.8665234375,259,13.489026331018518,259,14.107923900462962,259,14.58820457175926,259,14.891038773148148,258
22,0.4169838234230324,266,5.550731336805556,266,5.98464988425926,266,6.389581163194444,265,6.515041956018519,265,6.84287037037037,264,7.135418113425926,263,7.57927662037037,263,7.978786892361111,262,8.24173828125,260,8.76544921875,260,9.376012008101851,260,9.64759910300926,259,11.536297019675926,259,12.763291377314815,259,13.08978587962963,259,13.77318431712963,259,14.389017650462963,259,14.866494502314815,259,15.169186921296296,258
23,0.0025204953440913446,266,5.4161599392361115,266,6.211765046296296,266,6.652554976851852,265,6.826694878472222,265,7.180998263888889,264,7.485060763888889,263,7.951506799768518,263,8.355850694444445,262,8.638912760416666,260,9.187413194444444,260,9.823245081018518,260,10.117445023148148,259,12.011393952546296,259,13.25890625,259,13.586844618055556,259,14.281636284722222,259,14.895711805555555,259,15.371605902777778,259,15.676484375,258
24,0.3131113462094907,266,5.452707609953704,266,5.937986111111111,266,6.362740885416667,265,6.504749710648148,265,6.8436111111111115,264,7.143116319444444,263,7.603284866898148,263,8.007712673611111,262,8.284797453703703,260,8.81875,260,9.450524450231482,260,9.732593315972222,259,11.624524739583334,259,12.867514467592592,259,13.196296296296296,259,13.889755497685185,259,14.505465856481482,259,14.982734375,259,15.286219618055556,258
25,0.48622187861689814,266,5.631344401041667,266,6.055299479166667,266,6.450357349537037,265,6.567278645833333,265,6.8893829571759255,264,7.17859302662037,263,7.611263020833333,263,8.006451822916667,262,8.254945746527778,260,8.77023726851852,260,9.356796875,260,9.619985532407407,259,11.506589988425926,259,12.71581886574074,259,13.04064236111111,259,13.713020833333333,259,14.329204282407407,259,14.806898148148148,259,15.10945167824074,258
26,0.05282563951280382,266,5.5339565248842595,266,5.897536892361111,266,6.257445746527778,265,6.527821180555556,265,6.908250868055555,264,7.021937934027778,263,7.208543836805555,263,7.426232638888889,262,7.68609302662037,260,8.011096643518519,260,8.472573061342592,260,8.549945746527778,259,10.010200376157407,259,11.018347800925927,259,11.407958622685186,259,11.85130931712963,259,12.22884837962963,259,12.585834780092593,259,12.859440104166667,258
27,0.1740122816297743,266,5.6349490017361115,266,5.919742476851852,266,6.342963686342593,265,6.615808015046296,265,6.9822786458333335,264,7.021685474537037,263,7.209212962962963,263,7.410885416666667,262,7.697789351851852,260,8.045418113425926,260,8.463310908564814,260,8.563114872685185,259,10.03058666087963,259,10.940493344907408,259,11.296164641203704,259,11.753914930555556,259,12.169026331018518,259,12.548174189814814,259,12.81466869212963,258
28,0.3107047526041667,266,5.478501157407408,266,5.938093894675926,266,6.359271556712963,265,6.498327546296296,265,6.835154079861111,264,7.1339279513888885,263,7.593422309027778,263,7.997570167824074,262,8.274181134259258,260,8.807999131944445,260,9.441240596064814,260,9.722561487268518,259,11.615023148148149,259,12.85918113425926,259,13.188722511574074,259,13.883077256944444,259,14.499616608796297,259,14.97744068287037,259,15.281344039351852,258
29,0.2953564453125,266,5.447717737268518,266,5.946224681712963,266,6.373450520833333,265,6.516990740740741,265,6.856963975694445,264,7.1569625289351855,263,7.6176121238425925,263,8.022028356481481,262,8.299514612268519,260,8.834173900462963,260,9.466140769675926,260,9.748852719907408,259,11.641008391203703,259,12.884655671296295,259,13.213666087962963,259,13.907210648148148,259,14.522919560185185,259,15.00015769675926,259,15.303660300925927,258
30,0.4512514015480324,266,5.504352936921296,266,5.948986183449074,266,6.362501446759259,265,6.494148582175926,265,6.826469184027777,264,7.121384548611111,263,7.575185185185185,263,7.97744140625,262,8.249165943287037,260,8.778394097222222,260,9.404128327546296,260,9.679908130787037,259,11.570509982638889,259,12.807973090277779,259,13.136171875,259,13.826215277777777,259,14.442828414351851,259,14.920367476851851,259,15.223833912037037,258
