trial_id,prefix_1_mae,prefix_1_n,prefix_2_mae,prefix_2_n,prefix_3_mae,prefix_3_n,prefix_4_mae,prefix_4_n,prefix_5_mae,prefix_5_n,prefix_6_mae,prefix_6_n,prefix_7_mae,prefix_7_n,prefix_8_mae,prefix_8_n,prefix_9_mae,prefix_9_n,prefix_10_mae,prefix_10_n,prefix_11_mae,prefix_11_n,prefix_12_mae,prefix_12_n,prefix_13_mae,prefix_13_n,prefix_14_mae,prefix_14_n,prefix_15_mae,prefix_15_n,prefix_16_mae,prefix_16_n,prefix_17_mae,prefix_17_n,prefix_18_mae,prefix_18_n,prefix_19_mae,prefix_19_n,prefix_20_mae,prefix_20_n
11,0.07598341200086806,211,0.34877744321469906,211,0.4510279224537037,211,8.437102141203704,211,8.660151909722222,211,9.48689308449074,211,16.42224681712963,211,24.35283275462963,211,29.66125578703704,211,33.19877314814815,210,52.39646412037037,209,66.49625578703704,209,67.39925347222223,209,67.91100115740741,207,68.09892939814814,207,69.24851273148148,206,69.64414351851852,205,70.20317129629629,205,71.70569444444445,204,72.84156828703703,201
12,0.03793284946017795,211,0.4287418619791667,211,0.5550503653067129,211,8.551514756944444,211,8.799327980324074,211,9.639917534722223,211,16.585652488425925,211,24.55728298611111,211,29.87859085648148,211,33.423538773148145,210,52.66325231481481,209,66.79873842592593,209,67.71874421296296,209,68.23026041666667,207,68.41810763888888,207,69.58469328703704,206,69.97711805555555,205,70.54519675925926,205,72.04633101851852,204,73.18041087962963,201
13,0.045236466019241896,211,0.39257798936631944,211,0.5155726906105325,211,8.51088179976852,211,8.755070891203705,211,9.594068287037038,211,16.53847511574074,211,24.497306134259258,211,29.815379050925927,211,33.35842592592593,210,52.58532986111111,209,66.71055555555556,209,67.62659722222222,209,68.13869212962963,207,68.32661458333334,207,69.48824074074074,206,69.88172453703703,205,70.44735532407407,205,71.94902199074075,204,73.08400462962963,201
14,0.07070593374746817,211,0.3394020363136574,211,0.44966946072048614,211,8.438427372685185,211,8.667915219907407,211,9.49958984375,211,16.43658130787037,211,24.36824074074074,211,29.67816840277778,211,33.217144097222224,210,52.41556712962963,209,66.51734953703703,209,67.42425925925926,209,67.93734953703704,207,68.12592013888889,207,69.27664930555555,206,69.67304976851852,205,70.2336574074074,205,71.73709490740741,204,72.87369212962963,201
15,0.0837181712962963,211,0.3511787923177083,211,0.4576406521267361,211,8.444074074074074,211,8.67456814236111,211,9.505578703703703,211,16.44379340277778,211,24.388530092592593,211,29.70021990740741,211,33.239704861111115,210,52.451255787037034,209,66.56222800925926,209,67.47061342592593,209,67.98298611111112,207,68.17138888888888,207,69.3260763888889,206,69.72153935185185,205,70.28438657407408,205,71.78743055555556,204,72.92409143518519,201
16,0.06681907936378761,211,0.34389915183738423,211,0.4584898998119213,211,8.450844184027778,211,8.685445601851852,211,9.518584346064815,211,16.459311342592592,211,24.405920138888888,211,29.71886574074074,211,33.258828125,210,52.47119791666667,209,66.5831712962963,209,67.49232060185186,209,68.00455439814814,207,68.19336805555555,207,69.34748842592593,206,69.74294560185186,205,70.30521412037037,205,71.80806712962963,204,72.94454282407408,201
17,0.1472909206814236,211,0.4686249457465278,211,0.5549365686487269,211,8.515364583333334,211,8.73828269675926,211,9.560036168981481,211,16.49454861111111,211,24.46049189814815,211,29.77207175925926,211,33.307740162037035,210,52.544016203703706,209,66.67190393518518,209,67.57548032407408,209,68.0828125,207,68.26673611111111,207,69.4290625,206,69.82024884259259,205,70.38712962962963,205,71.88818287037037,204,73.02351273148147,201
18,0.07121912638346355,211,0.3608047372323495,211,0.47302811234085645,211,8.460346498842593,211,8.692448640046296,211,9.524654947916666,211,16.464958043981483,211,24.410619212962963,211,29.722491319444444,211,33.26211226851852,210,52.47468171296296,209,66.58719328703704,209,67.49524884259259,209,68.00666087962964,207,68.1947974537037,207,69.35045717592592,206,69.74491898148148,205,70.30730902777778,205,71.80951967592593,204,72.94516782407408,201
19,0.061605891474971065,211,0.33571512858072916,211,0.45445411964699073,211,8.448920717592593,211,8.684534143518519,211,9.518661747685185,211,16.459623842592592,211,24.39929398148148,211,29.711875,211,33.25251157407408,210,52.456684027777776,209,66.56207175925925,209,67.47078703703704,209,67.98400462962962,207,68.17300925925926,207,69.32362268518519,206,69.71982638888889,205,70.28048611111112,205,71.78335069444445,204,72.92031828703703,201
20,0.08584005285192418,211,0.36196024576822916,211,0.4618379267939815,211,8.442220775462962,211,8.666056134259259,211,9.495007957175925,211,16.43107638888889,211,24.37420428240741,211,29.684250578703704,211,33.22278645833333,210,52.434872685185184,209,66.54565393518519,209,67.45234953703704,209,67.96407407407408,207,68.1518113425926,207,69.30623263888889,206,69.70146412037037,205,70.26443865740741,205,71.7675462962963,204,72.90436921296296,201
21,0.09098994502314815,211,0.3540532769097222,211,0.4565101906105324,211,8.440308883101851,211,8.664341724537037,211,9.493922164351853,211,16.42915509259259,211,24.36664351851852,211,29.675775462962964,211,33.213993055555555,210,52.419751157407404,209,66.52568287037037,209,67.43160300925926,209,67.94374421296297,207,68.13173611111111,207,69.28474537037037,206,69.68061921296297,205,70.24273726851852,205,71.74603009259259,204,72.8827025462963,201
22,0.11521692346643518,211,0.35854600694444444,211,0.4571132179542824,211,8.437594039351852,211,8.658255931712963,211,9.486812065972222,211,16.42191116898148,211,24.350483217592593,211,29.658139467592594,211,33.19518229166667,210,52.391875,209,66.4910300925926,209,67.39456597222222,209,67.90697337962963,207,68.09454861111111,207,69.24246527777778,206,69.63854745370371,205,70.19688657407407,205,71.69985532407408,204,72.83667824074074,201
23,0.10649480749059606,211,0.36914458098234953,211,0.47331913700810185,211,8.45665943287037,211,8.686495225694445,211,9.51650318287037,211,16.455500578703703,211,24.403214699074073,211,29.714375,211,33.253564814814816,210,52.46900462962963,209,66.58291666666666,209,67.48992476851852,209,68.00126157407408,207,68.18863425925926,207,69.34293402777777,206,69.73804398148148,205,70.30100115740741,205,71.80376736111111,204,72.9405150462963,201
24,0.07207372029622396,211,0.3309461353443287,211,0.4440591995804398,211,8.43775245949074,211,8.670263310185184,211,9.503444733796297,211,16.442368344907408,211,24.37622974537037,211,29.688275462962963,211,33.22808738425926,210,52.428015046296295,209,66.53055555555555,209,67.43927662037036,209,67.9532349537037,207,68.14258680555555,207,69.2924537037037,206,69.68983796296297,205,70.25031828703703,205,71.7539236111111,204,72.89128472222222,201
25,0.09902412697120949,211,0.35674791124131944,211,0.4600618037471065,211,8.442896412037037,211,8.6684765625,211,9.498250144675925,211,16.434186921296295,211,24.372216435185184,211,29.680983796296296,211,33.21925925925926,210,52.42406828703704,209,66.52951967592593,209,67.43483217592592,209,67.94660300925926,207,68.13469907407408,207,69.28570023148148,206,69.68133680555556,205,70.24164930555555,205,71.74465277777777,204,72.88129050925926,201
26,0.07302312215169271,211,0.3940753399884259,211,0.5144181767216435,211,8.48031177662037,211,8.694402488425926,211,9.516997251157408,211,16.45037326388889,211,24.379733796296296,211,29.686536458333332,211,33.22088541666667,210,52.41572337962963,209,66.51377893518519,209,67.41632523148148,209,67.92934027777778,207,68.11525462962963,207,69.26088541666667,206,69.65732060185185,205,70.21431712962963,205,71.71659143518518,204,72.85435763888889,201
27,0.08847176445855034,211,0.411532886646412,211,0.5147891800491898,211,8.471098813657408,211,8.671683304398147,211,9.483050491898148,211,16.40779224537037,211,24.309811921296298,211,29.608443287037037,211,33.136860532407404,210,52.30569444444444,209,66.38337962962963,209,67.27534722222222,209,67.78744212962962,207,67.97270833333333,207,69.11075231481482,206,69.50774884259259,205,70.05885416666666,205,71.5609375,204,72.6975925925926,201
28,0.10182937056929976,211,0.38691383644386573,211,0.5159654405381945,211,8.487449363425926,211,8.701634114583333,211,9.525366753472222,211,16.458560474537038,211,24.386747685185185,211,29.69314236111111,211,33.227861689814816,210,52.41872685185185,209,66.51183449074074,209,67.41017939814814,209,67.92168981481481,207,68.108125,207,69.24966435185185,206,69.64577546296296,205,70.20038194444444,205,71.70170138888889,204,72.83865162037037,201
29,0.0910896470811632,211,0.38816207320601853,211,0.5137959346064814,211,8.48626663773148,211,8.714954427083333,211,9.543791232638888,211,16.480418113425927,211,24.42300925925926,211,29.734950810185186,211,33.27275752314815,210,52.48195601851852,209,66.5928125,209,67.49950231481482,209,68.01045717592592,207,68.19607060185186,207,69.3516724537037,206,69.74530671296296,205,70.30638310185185,205,71.80795717592592,204,72.9427025462963,201
30,0.06799984967267071,211,0.48284107349537037,211,0.5900153266059027,211,8.563600260416667,211,8.801796875,211,9.634500868055556,211,16.574171006944443,211,24.53675636574074,211,29.851571180555556,211,33.39289641203704,210,52.61971064814815,209,66.74484953703704,209,67.65856481481481,209,68.16934027777778,207,68.35576388888889,207,69.51715277777778,206,69.90930555555556,205,70.47302083333334,205,71.97361111111111,204,73.10778935185185,201
